"","V1","V2","V3","V4","V5","id"
"3127",27,1.302,0,-0.3308,0,"RE91"
"3128",28,1.331,0,0.3308,1,"RE91"
"3129",29,1.536,0,0.3308,1,"RE91"
"3130",30,1.577,0,0.3308,1,"RE91"
"3131",31,2.41,1,0.3308,0,"RE91"
"3132",32,1.508,0,-0.3308,0,"RE91"
"3133",33,1.593,0,0.3308,1,"RE91"
"3134",34,1.254,1,0.3308,0,"RE91"
"3135",35,1.537,0,0.3308,1,"RE91"
"3136",36,1.662,0,0.3308,1,"RE91"
"3137",37,2.036,0,0.3308,1,"RE91"
"3138",38,2.582,1,0.3308,0,"RE91"
"3139",39,2.068,0,0.3308,1,"RE91"
"3140",40,1.663,0,0.3308,1,"RE91"
"3141",41,1.779,0,0.3308,1,"RE91"
"3142",42,2.267,0,0.3308,1,"RE91"
"3143",43,1.792,0,-0.3308,0,"RE91"
"3144",44,1.799,0,0.3308,1,"RE91"
"3145",45,1.796,0,0.3308,1,"RE91"
"3146",46,2.09,0,0.3308,1,"RE91"
"3147",47,2.298,0,0.3308,1,"RE91"
"3148",48,1.95,0,0.3308,1,"RE91"
"3149",49,1.645,0,0.3308,1,"RE91"
"3150",50,2.133,1,0.3308,0,"RE91"
"3151",51,2.985,1,0.3308,0,"RE91"
"3152",52,1.908,0,0.3308,1,"RE91"
"3153",53,1.795,1,0.3308,0,"RE91"
"3154",54,2.079,1,0.3308,0,"RE91"
"3155",55,1.705,0,0.3308,1,"RE91"
"3156",56,2.012,0,0.3308,1,"RE91"
"3157",57,2.263,1,-0.3308,1,"RE91"
"3158",58,2.354,0,-0.3308,0,"RE91"
"3159",59,2.586,0,-0.3308,0,"RE91"
"3160",60,2.731,0,0.3308,1,"RE91"
"3161",61,2.068,1,0.3308,0,"RE91"
"3162",62,1.242,0,0.3308,1,"RE91"
"3163",63,1.027,0,-0.3308,0,"RE91"
"3164",64,1.427,0,0.3308,1,"RE91"
"3165",65,1.673,0,0.3308,1,"RE91"
"3166",66,1.804,0,0.3308,1,"RE91"
"3167",67,2.39,1,0.3308,0,"RE91"
"3168",68,2.111,0,0.3308,1,"RE91"
"3169",69,1.594,0,-0.3308,0,"RE91"
"3170",70,1.331,1,0.3308,0,"RE91"
"3171",71,1.092,0,0.3308,1,"RE91"
"3172",72,1.718,1,0.3308,0,"RE91"
"3173",73,1.63,0,0.3308,1,"RE91"
"3174",74,1.206,1,0.3308,0,"RE91"
"3175",75,0.655,0,0.3308,1,"RE91"
"3176",76,1.658,1,-0.3308,1,"RE91"
"3177",77,1.351,0,0.3308,1,"RE91"
"3178",78,1.421,1,0.3308,0,"RE91"
"3179",79,1.315,0,0.3308,1,"RE91"
"3180",80,1.587,0,-0.3308,0,"RE91"
"3181",81,2.404,0,0.3308,1,"RE91"
"3182",82,2.375,0,0.3308,1,"RE91"
"3183",83,2.521,0,0.3308,1,"RE91"
"3184",84,2.314,0,0.3308,1,"RE91"
"3185",85,1.785,0,0.3308,1,"RE91"
"3186",86,1.235,0,-0.3308,0,"RE91"
"3187",87,1.532,0,0.3308,1,"RE91"
"3188",88,3.049,0,0.3308,1,"RE91"
"3189",89,2.647,1,-0.3308,1,"RE91"
"3190",90,1.817,0,0.3308,1,"RE91"
"3191",91,2.132,0,0.3308,1,"RE91"
"3192",92,1.887,0,0.3308,1,"RE91"
"3193",93,1.426,1,0.3308,0,"RE91"
"3194",94,1.158,0,0.3308,1,"RE91"
"3195",95,1.58,1,0.3308,0,"RE91"
"3196",96,0.683,0,-0.3308,0,"RE91"
"3197",97,1.681,0,0.3308,1,"RE91"
"3198",98,1.121,0,0.3308,1,"RE91"
"3199",99,1.974,0,-0.3308,0,"RE91"
"3200",100,2.964,1,0.3308,0,"RE91"
"3201",1,2.021,0,0.3308,1,"RE91"
"3202",2,2.474,0,0.3308,1,"RE91"
"3203",3,2.284,1,-0.3308,1,"RE91"
"3204",4,2.197,0,-0.3308,0,"RE91"
"3205",5,1.419,0,0.3308,1,"RE91"
"3206",6,1.193,0,0.3308,1,"RE91"
"3207",7,1.542,1,0.3308,0,"RE91"
"3208",8,0.984,0,-0.3308,0,"RE91"
"3209",9,1.551,1,-0.3308,1,"RE91"
"3210",10,1.061,0,0.3308,1,"RE91"
"3211",11,1.179,1,0.3308,0,"RE91"
"3212",12,1.626,1,0.3308,0,"RE91"
"3213",13,1.728,1,-0.3308,1,"RE91"
"3214",14,1.338,0,0.3308,1,"RE91"
"3215",15,1.268,0,0.3308,1,"RE91"
"3216",16,1.636,0,-0.3308,0,"RE91"
"3217",17,1.601,0,0.3308,1,"RE91"
"3218",18,1.528,0,-0.3308,0,"RE91"
"3219",19,1.192,1,0.3308,0,"RE91"
"3220",20,1.112,0,0.3308,1,"RE91"
"3221",21,1.167,0,0.3308,1,"RE91"
"3222",22,1.731,0,0.3308,1,"RE91"
"3223",23,2.042,0,0.3308,1,"RE91"
"3224",24,2.369,0,0.3308,1,"RE91"
"3225",25,1.813,0,0.3308,1,"RE91"
"3226",26,1.479,0,0.3308,1,"RE91"
"3227",27,1.347,1,0.3308,0,"RE91"
"3228",28,1.255,0,0.3308,1,"RE91"
"3229",29,0.959,1,-0.3308,1,"RE91"
"3230",30,1.487,0,0.3308,1,"RE91"
"3231",31,2.313,1,0.3308,0,"RE91"
"3232",32,2.357,1,0.3308,0,"RE91"
"3233",33,3.177,1,-0.3308,1,"RE91"
"3234",34,2.692,0,0.3308,1,"RE91"
"3235",35,1.975,0,-0.3308,0,"RE91"
"3236",36,1.875,1,-0.3308,1,"RE91"
"3237",37,1.941,0,0.3308,1,"RE91"
"3238",38,1.964,0,0.3308,1,"RE91"
"3239",39,2.353,0,0.3308,1,"RE91"
"3240",40,2.181,1,0.3308,0,"RE91"
"3241",41,1.445,0,-0.3308,0,"RE91"
"3242",42,1.704,0,0.3308,1,"RE91"
"3243",43,2.262,0,0.3308,1,"RE91"
"3244",44,1.958,0,0.3308,1,"RE91"
"3245",45,1.983,1,-0.3308,1,"RE91"
"3246",46,1.471,0,0.3308,1,"RE91"
"3247",47,1.768,0,0.3308,1,"RE91"
"3248",48,1.928,1,0.3308,0,"RE91"
"3249",49,2.428,1,0.3308,0,"RE91"
"3250",50,2.198,0,0.3308,1,"RE91"
"3251",51,1.871,1,0.3308,0,"RE91"
"3252",52,2.207,1,0.3308,0,"RE91"
"3253",53,2.434,1,0.3308,0,"RE91"
"3254",54,2.361,0,0.3308,1,"RE91"
"3255",55,2.06,1,0.3308,0,"RE91"
"3256",56,2.361,1,0.3308,0,"RE91"
"3257",57,1.434,0,0.3308,1,"RE91"
"3258",58,1.753,0,-0.3308,0,"RE91"
"3259",59,2.241,0,0.3308,1,"RE91"
"3260",60,1.921,0,0.3308,1,"RE91"
"3261",61,2.449,1,0.3308,0,"RE91"
"3262",62,2.275,0,0.3308,1,"RE91"
"3263",63,2.681,0,0.3308,1,"RE91"
"3264",64,1.943,0,0.3308,1,"RE91"
"3265",65,2.173,1,0.3308,0,"RE91"
"3266",66,1.975,0,0.3308,1,"RE91"
"3267",67,2.467,0,0.3308,1,"RE91"
"3268",68,2.833,1,0.3308,0,"RE91"
"3269",69,2.153,0,0.3308,1,"RE91"
"3270",70,2.032,0,0.3308,1,"RE91"
"3271",71,1.262,1,0.3308,0,"RE91"
"3272",72,1.551,0,0.3308,1,"RE91"
"3273",73,1.577,0,0.3308,1,"RE91"
"3274",74,2.048,0,0.3308,1,"RE91"
"3275",75,2.915,0,0.3308,1,"RE91"
"3276",76,1.978,0,0.3308,1,"RE91"
"3277",77,2.631,1,0.3308,0,"RE91"
"3278",78,1.611,0,0.3308,1,"RE91"
"3279",79,2.358,0,0.3308,1,"RE91"
"3280",80,2.501,1,0.3308,0,"RE91"
"3281",81,2.59,1,0.3308,0,"RE91"
"3282",82,2.464,1,-0.3308,1,"RE91"
"3283",83,2.324,1,0.3308,0,"RE91"
"3284",84,1.619,0,0.3308,1,"RE91"
"3285",85,1.022,1,-0.3308,1,"RE91"
"3286",86,1.947,1,0.3308,0,"RE91"
"3287",87,1.31,0,0.3308,1,"RE91"
"3288",88,1.554,1,-0.3308,1,"RE91"
"3289",89,1.249,1,-0.3308,1,"RE91"
"3290",90,1.235,0,0.3308,1,"RE91"
"3291",91,1.42,0,0.3308,1,"RE91"
"3292",92,1.53,1,0.3308,0,"RE91"
"3293",93,1.693,1,0.3308,0,"RE91"
"3294",94,1.663,1,0.3308,0,"RE91"
"3295",95,2.194,1,-0.3308,1,"RE91"
"3296",96,1.231,1,0.3308,0,"RE91"
"3297",97,1.352,1,0.3308,0,"RE91"
"3298",98,2.376,1,-0.3308,1,"RE91"
"3299",99,2.818,0,0.3308,1,"RE91"
"3300",100,1.781,0,0.3308,1,"RE91"
"3301",1,2.572,0,-0.3308,0,"RE91"
"3302",2,1.222,0,0.3308,1,"RE91"
"3303",3,1.175,0,0.3308,1,"RE91"
"3304",4,1.007,0,0.3308,1,"RE91"
"3305",5,1.28,0,-0.3308,0,"RE91"
"3306",6,1.337,1,-0.3308,1,"RE91"
"3307",7,1.278,1,0.3308,0,"RE91"
"3308",8,0.88,1,-0.3308,1,"RE91"
"3309",9,1.148,0,-0.3308,0,"RE91"
"3310",10,1.529,1,-0.3308,1,"RE91"
"3311",11,1.356,0,0.3308,1,"RE91"
"3312",12,1.044,0,0.3308,1,"RE91"
"3313",13,1.184,1,0.3308,0,"RE91"
"3314",14,1.528,1,-0.3308,1,"RE91"
"3315",15,1.636,1,-0.3308,1,"RE91"
"3316",16,1.321,0,0.3308,1,"RE91"
"3317",17,1.928,1,-0.3308,1,"RE91"
"3318",18,1.397,0,-0.3308,0,"RE91"
"3319",19,1.548,0,-0.3308,0,"RE91"
"3320",20,1.691,0,0.3308,1,"RE91"
"3321",21,1.424,1,-0.3308,1,"RE91"
"3322",22,1.882,0,0.3308,1,"RE91"
"3323",23,1.997,0,0.3308,1,"RE91"
"3324",24,1.386,0,0.3308,1,"RE91"
"3325",25,1.695,0,0.3308,1,"RE91"
"3326",26,1.567,0,0.3308,1,"RE91"
"3327",27,1.922,0,-0.3308,0,"RE91"
"3328",28,2.122,0,-0.3308,0,"RE91"
"3329",29,2.817,0,0.3308,1,"RE91"
"3330",30,1.528,0,0.3308,1,"RE91"
"3331",31,1.917,0,-0.3308,0,"RE91"
"3332",32,1.507,0,0.3308,1,"RE91"
"3333",33,1.74,0,0.3308,1,"RE91"
"3334",34,2.554,1,0.3308,0,"RE91"
"3335",35,1.274,0,0.3308,1,"RE91"
"3336",36,1.362,0,-0.3308,0,"RE91"
"3337",37,1.56,1,-0.3308,1,"RE91"
"3338",38,1.255,0,-0.3308,0,"RE91"
"3339",39,1.528,0,-0.3308,0,"RE91"
"3340",40,1.174,0,0.3308,1,"RE91"
"3341",41,1.266,0,-0.3308,0,"RE91"
"3342",42,1.109,0,0.3308,1,"RE91"
"3343",43,1.632,0,0.3308,1,"RE91"
"3344",44,1.335,0,-0.3308,0,"RE91"
"3345",45,1.863,0,0.3308,1,"RE91"
"3346",46,2.351,1,0.3308,0,"RE91"
"3347",47,2.067,1,-0.3308,1,"RE91"
"3348",48,2.251,0,-0.3308,0,"RE91"
"3349",49,2.696,0,-0.3308,0,"RE91"
"3350",50,2.24,0,0.3308,1,"RE91"
"3351",51,1.57,0,-0.3308,0,"RE91"
"3352",52,1.311,1,0.3308,0,"RE91"
"3353",53,1.29,0,0.3308,1,"RE91"
"3354",54,2.174,0,0.3308,1,"RE91"
"3355",55,2.114,0,0.3308,1,"RE91"
"3356",56,2.323,1,0.3308,0,"RE91"
"3357",57,2.044,0,0.3308,1,"RE91"
"3358",58,2.034,1,-0.3308,1,"RE91"
"3359",59,2.661,0,-0.3308,0,"RE91"
"3360",60,2.578,0,-0.3308,0,"RE91"
"3361",61,2.631,0,0.3308,1,"RE91"
"3362",62,2.811,0,0.3308,1,"RE91"
"3363",63,2.811,0,-0.3308,0,"RE91"
"3364",64,3.593,1,-0.3308,1,"RE91"
"3365",65,2.103,0,-0.3308,0,"RE91"
"3366",66,2.545,0,0.3308,1,"RE91"
"3367",67,1.838,1,-0.3308,1,"RE91"
"3368",68,2.125,1,-0.3308,1,"RE91"
"3369",69,3.064,1,0.3308,0,"RE91"
"3370",70,1.968,1,-0.3308,1,"RE91"
"3371",71,2.096,0,0.3308,1,"RE91"
"3372",72,1.803,0,-0.3308,0,"RE91"
"3373",73,1.382,0,0.3308,1,"RE91"
"3374",74,1.373,0,-0.3308,0,"RE91"
"3375",75,1.44,1,-0.3308,1,"RE91"
"3376",76,1.306,0,-0.3308,0,"RE91"
"3377",77,1.294,0,-0.3308,0,"RE91"
"3378",78,1.434,1,0.3308,0,"RE91"
"3379",79,1.364,0,-0.3308,0,"RE91"
"3380",80,1.42,0,-0.3308,0,"RE91"
"3381",81,2.095,0,0.3308,1,"RE91"
"3382",82,1.27,0,0.3308,1,"RE91"
"3383",83,2.37,0,-0.3308,0,"RE91"
"3384",84,2.49,1,-0.3308,1,"RE91"
"3385",85,2.039,1,0.3308,0,"RE91"
"3386",86,2.509,1,-0.3308,1,"RE91"
"3387",87,2.645,0,0.3308,1,"RE91"
"3388",88,2.197,0,0.3308,1,"RE91"
"3389",89,1.869,0,0.3308,1,"RE91"
"3390",90,2.084,1,0.3308,0,"RE91"
"3391",91,1.384,0,-0.3308,0,"RE91"
"3392",92,2.123,0,0.3308,1,"RE91"
"3393",93,2.644,0,-0.3308,0,"RE91"
"3394",94,2.544,1,-0.3308,1,"RE91"
"3395",95,2.583,0,0.3308,1,"RE91"
"3396",96,2.618,1,0.3308,0,"RE91"
"3397",97,1.844,0,-0.3308,0,"RE91"
"3398",98,2.373,1,-0.3308,1,"RE91"
"3399",99,2.575,1,0.3308,0,"RE91"
"3400",100,2.338,1,-0.3308,1,"RE91"
"3401",1,1.467,0,0.3308,1,"RE91"
"3402",2,1.217,0,-0.3308,0,"RE91"
"3403",3,1.324,1,-0.3308,1,"RE91"
"3404",4,1.276,0,0.3308,1,"RE91"
"3405",5,1.49,0,0.3308,1,"RE91"
"3406",6,2.244,0,0.3308,1,"RE91"
"3407",7,1.556,1,-0.3308,1,"RE91"
"3408",8,1.898,1,-0.3308,1,"RE91"
"3409",9,1.206,0,-0.3308,0,"RE91"
"3410",10,1.229,0,0.3308,1,"RE91"
"3411",11,1.239,1,-0.3308,1,"RE91"
"3412",12,0.941,0,0.3308,1,"RE91"
"3413",13,0.841,1,-0.3308,1,"RE91"
"3414",14,1.462,1,-0.3308,1,"RE91"
"3415",15,1.989,1,-0.3308,1,"RE91"
"3416",16,1.51,0,0.3308,1,"RE91"
"3417",17,1.848,1,-0.3308,1,"RE91"
"3418",18,2.002,1,-0.3308,1,"RE91"
"3419",19,2.027,0,0.3308,1,"RE91"
"3420",20,2.535,0,0.3308,1,"RE91"
"3421",21,2.843,1,0.3308,0,"RE91"
"3422",22,1.604,1,-0.3308,1,"RE91"
"3423",23,1.562,0,0.3308,1,"RE91"
"3424",24,1.871,1,-0.3308,1,"RE91"
"3425",25,3.386,0,0.3308,1,"RE91"
"3426",26,1.772,0,0.3308,1,"RE91"
"3427",27,2.711,0,0.3308,1,"RE91"
"3428",28,1.689,1,0.3308,0,"RE91"
"3429",29,1.748,1,-0.3308,1,"RE91"
"3430",30,1.841,0,0.3308,1,"RE91"
"3431",31,2.155,1,-0.3308,1,"RE91"
"3432",32,2.226,0,0.3308,1,"RE91"
"3433",33,1.72,1,-0.3308,1,"RE91"
"3434",34,1.87,0,0.3308,1,"RE91"
"3435",35,2.994,1,-0.3308,1,"RE91"
"3436",36,2.35,1,0.3308,0,"RE91"
"3437",37,2.592,1,0.3308,0,"RE91"
"3438",38,2.228,0,0.3308,1,"RE91"
"3439",39,2.312,1,0.3308,0,"RE91"
"3440",40,2.274,1,-0.3308,1,"RE91"
"3441",41,1.992,1,-0.3308,1,"RE91"
"3442",42,1.767,1,0.3308,0,"RE91"
"3443",43,1.686,0,0.3308,1,"RE91"
"3444",44,1.532,0,0.3308,1,"RE91"
"3445",45,1.732,1,0.3308,0,"RE91"
"3446",46,2.159,1,-0.3308,1,"RE91"
"3447",47,2.485,1,0.3308,0,"RE91"
"3448",48,2.969,1,-0.3308,1,"RE91"
"3449",49,2.021,1,-0.3308,1,"RE91"
"3450",50,1.893,1,0.3308,0,"RE91"
"3451",51,1.79,0,0.3308,1,"RE91"
"3452",52,2.158,1,0.3308,0,"RE91"
"3453",53,2.395,0,0.3308,1,"RE91"
"3454",54,2.597,0,-0.3308,0,"RE91"
"3455",55,2.064,0,-0.3308,0,"RE91"
"3456",56,2.559,0,-0.3308,0,"RE91"
"3457",57,2.159,1,-0.3308,1,"RE91"
"3458",58,1.531,0,0.3308,1,"RE91"
"3459",59,2.199,0,-0.3308,0,"RE91"
"3460",60,2.36,0,0.3308,1,"RE91"
"3461",61,2.539,1,0.3308,0,"RE91"
"3462",62,1.716,1,-0.3308,1,"RE91"
"3463",63,2.353,0,0.3308,1,"RE91"
"3464",64,2.31,0,-0.3308,0,"RE91"
"3465",65,2.644,1,0.3308,0,"RE91"
"3466",66,2.264,0,0.3308,1,"RE91"
"3467",67,2.294,0,0.3308,1,"RE91"
"3468",68,2.277,0,-0.3308,0,"RE91"
"3469",69,2.238,1,0.3308,0,"RE91"
"3470",70,2.202,0,-0.3308,0,"RE91"
"3471",71,1.547,0,0.3308,1,"RE91"
"3472",72,1.415,0,-0.3308,0,"RE91"
"3473",73,1.776,0,0.3308,1,"RE91"
"3474",74,1.999,1,-0.3308,1,"RE91"
"3475",75,2.298,1,0.3308,0,"RE91"
"3476",76,2.345,1,-0.3308,1,"RE91"
"3477",77,2.848,1,-0.3308,1,"RE91"
"3478",78,1.293,1,-0.3308,1,"RE91"
"3479",79,1.531,1,0.3308,0,"RE91"
"3480",80,3.213,1,-0.3308,1,"RE91"
"3481",81,2.465,0,-0.3308,0,"RE91"
"3482",82,1.335,0,-0.3308,0,"RE91"
"3483",83,1.193,0,0.3308,1,"RE91"
"3484",84,1.455,0,0.3308,1,"RE91"
"3485",85,0.469,0,-0.3308,0,"RE91"
"3486",86,1.414,0,-0.3308,0,"RE91"
"3487",87,2.184,0,-0.3308,0,"RE91"
"3488",88,2.33,1,0.3308,0,"RE91"
"3489",89,1.39,1,-0.3308,1,"RE91"
"3490",90,1.248,0,0.3308,1,"RE91"
"3491",91,1.477,0,0.3308,1,"RE91"
"3492",92,1.788,1,-0.3308,1,"RE91"
"3493",93,1.574,0,0.3308,1,"RE91"
"3494",94,1.499,0,-0.3308,0,"RE91"
"3495",95,1.81,1,-0.3308,1,"RE91"
"3496",96,1.696,1,-0.3308,1,"RE91"
"3497",97,1.498,0,0.3308,1,"RE91"
"3498",98,1.515,0,-0.3308,0,"RE91"
"3499",99,2.213,0,-0.3308,0,"RE91"
"3500",100,2.027,0,-0.3308,0,"RE91"
"3501",1,1.321,1,0.5129,0,"DS88"
"3502",2,1.464,0,0.5129,1,"DS88"
"3503",3,1.971,1,0.5129,0,"DS88"
"3504",4,1.434,0,0.5129,1,"DS88"
"3505",5,1.623,0,0.5129,1,"DS88"
"3506",6,2.014,1,0.5129,0,"DS88"
"3507",7,1.546,1,0.5129,0,"DS88"
"3508",8,1.64,0,0.5129,1,"DS88"
"3509",9,2.346,1,0.5129,0,"DS88"
"3510",10,1.979,0,0.5129,1,"DS88"
"3511",11,2.66,0,0.5129,1,"DS88"
"3512",12,2.286,0,0.5129,1,"DS88"
"3513",13,2.041,0,0.5129,1,"DS88"
"3514",14,1.936,0,-0.5129,0,"DS88"
"3515",15,1.56,1,-0.5129,1,"DS88"
"3516",16,2.197,0,-0.5129,0,"DS88"
"3517",17,2.443,1,0.5129,0,"DS88"
"3518",18,1.383,0,0.5129,1,"DS88"
"3519",19,2.092,1,0.5129,0,"DS88"
"3520",20,1.659,0,0.5129,1,"DS88"
"3521",21,1.472,1,-0.5129,1,"DS88"
"3522",22,1.172,0,0.5129,1,"DS88"
"3523",23,1.576,0,-0.5129,0,"DS88"
"3524",24,1.371,0,0.5129,1,"DS88"
"3525",25,1.232,1,-0.5129,1,"DS88"
"3526",26,1.045,0,0.5129,1,"DS88"
"3527",27,1.172,0,0.5129,1,"DS88"
"3528",28,1.064,1,-0.5129,1,"DS88"
"3529",29,0.909,0,0.5129,1,"DS88"
"3530",30,1.391,0,0.5129,1,"DS88"
"3531",31,1.214,1,0.5129,0,"DS88"
"3532",32,2.011,0,0.5129,1,"DS88"
"3533",33,1.763,0,0.5129,1,"DS88"
"3534",34,1.499,0,0.5129,1,"DS88"
"3535",35,1.998,0,0.5129,1,"DS88"
"3536",36,2.134,0,0.5129,1,"DS88"
"3537",37,1.784,1,0.5129,0,"DS88"
"3538",38,2.037,1,0.5129,0,"DS88"
"3539",39,1.71,0,0.5129,1,"DS88"
"3540",40,1.661,1,-0.5129,1,"DS88"
"3541",41,1.46,0,0.5129,1,"DS88"
"3542",42,1.096,0,0.5129,1,"DS88"
"3543",43,1.838,1,0.5129,0,"DS88"
"3544",44,1.509,0,0.5129,1,"DS88"
"3545",45,1.803,1,0.5129,0,"DS88"
"3546",46,1.889,0,-0.5129,0,"DS88"
"3547",47,2.002,1,-0.5129,1,"DS88"
"3548",48,1.428,0,0.5129,1,"DS88"
"3549",49,1.411,0,0.5129,1,"DS88"
"3550",50,1.865,0,0.5129,1,"DS88"
"3551",51,1.113,0,0.5129,1,"DS88"
"3552",52,1.266,0,0.5129,1,"DS88"
"3553",53,1.963,0,0.5129,1,"DS88"
"3554",54,1.589,0,0.5129,1,"DS88"
"3555",55,1.534,0,0.5129,1,"DS88"
"3556",56,1.667,1,-0.5129,1,"DS88"
"3557",57,1.466,0,0.5129,1,"DS88"
"3558",58,1.872,0,0.5129,1,"DS88"
"3559",59,1.909,1,0.5129,0,"DS88"
"3560",60,1.907,0,-0.5129,0,"DS88"
"3561",61,2.077,0,0.5129,1,"DS88"
"3562",62,1.699,0,0.5129,1,"DS88"
"3563",63,1.889,1,-0.5129,1,"DS88"
"3564",64,1.963,0,0.5129,1,"DS88"
"3565",65,2.092,0,0.5129,1,"DS88"
"3566",66,1.881,1,-0.5129,1,"DS88"
"3567",67,1.974,0,-0.5129,0,"DS88"
"3568",68,1.282,1,-0.5129,1,"DS88"
"3569",69,1.56,1,0.5129,0,"DS88"
"3570",70,2.214,1,0.5129,0,"DS88"
"3571",71,2.001,0,0.5129,1,"DS88"
"3572",72,2.136,1,0.5129,0,"DS88"
"3573",73,4.448,0,0.5129,1,"DS88"
"3574",74,1.093,1,-0.5129,1,"DS88"
"3575",75,1.267,1,0.5129,0,"DS88"
"3576",76,1.723,1,0.5129,0,"DS88"
"3577",77,1.912,0,0.5129,1,"DS88"
"3578",78,1.907,0,0.5129,1,"DS88"
"3579",79,1.615,0,0.5129,1,"DS88"
"3580",80,1.627,0,0.5129,1,"DS88"
"3581",81,2.359,0,0.5129,1,"DS88"
"3582",82,2.101,1,0.5129,0,"DS88"
"3583",83,1.427,0,0.5129,1,"DS88"
"3584",84,2.297,1,0.5129,0,"DS88"
"3585",85,2.001,1,0.5129,0,"DS88"
"3586",86,1.523,0,0.5129,1,"DS88"
"3587",87,1.421,0,0.5129,1,"DS88"
"3588",88,1.232,0,0.5129,1,"DS88"
"3589",89,0.987,0,0.5129,1,"DS88"
"3590",90,0.838,0,-0.5129,0,"DS88"
"3591",91,1.729,0,-0.5129,0,"DS88"
"3592",92,1.305,0,0.5129,1,"DS88"
"3593",93,0.637,0,-0.5129,0,"DS88"
"3594",94,0.772,0,0.5129,1,"DS88"
"3595",95,1.474,0,0.5129,1,"DS88"
"3596",96,1.139,0,0.5129,1,"DS88"
"3597",97,1.435,0,0.5129,1,"DS88"
"3598",98,1.586,0,0.5129,1,"DS88"
"3599",99,1.295,0,0.5129,1,"DS88"
"3600",100,1.377,0,0.5129,1,"DS88"
"3601",1,1.204,0,0.5129,1,"DS88"
"3602",2,0.995,0,0.5129,1,"DS88"
"3603",3,1.506,0,0.5129,1,"DS88"
"3604",4,1.344,0,0.5129,1,"DS88"
"3605",5,1.296,0,-0.5129,0,"DS88"
"3606",6,1.556,0,0.5129,1,"DS88"
"3607",7,1.482,0,-0.5129,0,"DS88"
"3608",8,1.339,1,0.5129,0,"DS88"
"3609",9,1.238,0,0.5129,1,"DS88"
"3610",10,1.294,1,-0.5129,1,"DS88"
"3611",11,1.216,1,0.5129,0,"DS88"
"3612",12,1.122,0,0.5129,1,"DS88"
"3613",13,1.67,1,-0.5129,1,"DS88"
"3614",14,1.304,0,0.5129,1,"DS88"
"3615",15,1.151,0,0.5129,1,"DS88"
"3616",16,1.219,1,-0.5129,1,"DS88"
"3617",17,1.675,1,-0.5129,1,"DS88"
"3618",18,1.723,1,0.5129,0,"DS88"
"3619",19,1.245,0,0.5129,1,"DS88"
"3620",20,0.967,0,0.5129,1,"DS88"
"3621",21,1.088,0,0.5129,1,"DS88"
"3622",22,1.048,0,0.5129,1,"DS88"
"3623",23,0.986,0,0.5129,1,"DS88"
"3624",24,1.345,0,-0.5129,0,"DS88"
"3625",25,1.628,1,0.5129,0,"DS88"
"3626",26,1.303,0,0.5129,1,"DS88"
"3627",27,1.059,0,0.5129,1,"DS88"
"3628",28,1.278,0,0.5129,1,"DS88"
"3629",29,1.281,1,-0.5129,1,"DS88"
"3630",30,2.124,1,0.5129,0,"DS88"
"3631",31,1.962,0,0.5129,1,"DS88"
"3632",32,1.714,0,0.5129,1,"DS88"
"3633",33,1.16,0,0.5129,1,"DS88"
"3634",34,1.029,0,0.5129,1,"DS88"
"3635",35,1.247,0,0.5129,1,"DS88"
"3636",36,1.199,0,0.5129,1,"DS88"
"3637",37,0.999,0,0.5129,1,"DS88"
"3638",38,1.453,0,0.5129,1,"DS88"
"3639",39,1.468,1,0.5129,0,"DS88"
"3640",40,1.152,1,-0.5129,1,"DS88"
"3641",41,1.271,1,0.5129,0,"DS88"
"3642",42,1.18,0,0.5129,1,"DS88"
"3643",43,1.928,0,0.5129,1,"DS88"
"3644",44,1.132,1,-0.5129,1,"DS88"
"3645",45,1.105,0,-0.5129,0,"DS88"
"3646",46,1.283,1,0.5129,0,"DS88"
"3647",47,1.021,0,0.5129,1,"DS88"
"3648",48,0.977,1,0.5129,0,"DS88"
"3649",49,1.469,0,0.5129,1,"DS88"
"3650",50,1.411,0,0.5129,1,"DS88"
"3651",51,1.546,0,0.5129,1,"DS88"
"3652",52,1.337,0,-0.5129,0,"DS88"
"3653",53,1.57,0,0.5129,1,"DS88"
"3654",54,1.504,1,-0.5129,1,"DS88"
"3655",55,1.333,0,-0.5129,0,"DS88"
"3656",56,0.993,0,0.5129,1,"DS88"
"3657",57,1.146,0,0.5129,1,"DS88"
"3658",58,1.125,0,0.5129,1,"DS88"
"3659",59,0.965,0,0.5129,1,"DS88"
"3660",60,1.075,0,0.5129,1,"DS88"
"3661",61,0.912,0,-0.5129,0,"DS88"
"3662",62,1.089,0,0.5129,1,"DS88"
"3663",63,1.242,0,0.5129,1,"DS88"
"3664",64,1.478,0,-0.5129,0,"DS88"
"3665",65,1.268,1,-0.5129,1,"DS88"
"3666",66,1.093,0,0.5129,1,"DS88"
"3667",67,1.029,1,-0.5129,1,"DS88"
"3668",68,1.2,1,0.5129,0,"DS88"
"3669",69,1.726,1,0.5129,0,"DS88"
"3670",70,1.579,1,0.5129,0,"DS88"
"3671",71,1.834,1,-0.5129,1,"DS88"
"3672",72,2.105,0,0.5129,1,"DS88"
"3673",73,1.833,0,0.5129,1,"DS88"
"3674",74,1.655,0,0.5129,1,"DS88"
"3675",75,1.51,1,0.5129,0,"DS88"
"3676",76,0.921,0,0.5129,1,"DS88"
"3677",77,1.265,0,0.5129,1,"DS88"
"3678",78,1.157,0,0.5129,1,"DS88"
