trialno,rt,response,intensity,accuracy,id
17,2.444,0.0,1.54,0,ED77
18,2.527,0.0,1.54,0,ED77
19,1.04,0.0,-1.54,1,ED77
20,2.461,0.0,1.54,0,ED77
21,2.444,0.0,1.54,0,ED77
22,1.326,1.0,1.54,1,ED77
23,1.163,0.0,-1.54,1,ED77
24,2.374,0.0,1.54,0,ED77
25,1.341,1.0,1.54,1,ED77
26,0.892,0.0,-1.54,1,ED77
27,1.114,1.0,1.54,1,ED77
28,0.932,0.0,-1.54,1,ED77
29,1.343,0.0,1.54,0,ED77
30,2.126,1.0,1.54,1,ED77
31,1.821,1.0,1.54,1,ED77
32,3.167,0.0,1.54,0,ED77
33,3.054,0.0,1.54,0,ED77
34,1.432,1.0,1.54,1,ED77
35,1.193,0.0,-1.54,1,ED77
36,1.239,1.0,1.54,1,ED77
37,1.24,1.0,1.54,1,ED77
38,0.903,0.0,1.54,0,ED77
39,2.788,1.0,1.54,1,ED77
40,1.254,1.0,1.54,1,ED77
41,1.768,1.0,1.54,1,ED77
42,2.748,0.0,1.54,0,ED77
43,2.808,0.0,1.54,0,ED77
44,1.833,1.0,1.54,1,ED77
45,2.676,0.0,1.54,0,ED77
46,1.485,0.0,-1.54,1,ED77
47,1.596,0.0,-1.54,1,ED77
48,1.755,0.0,-1.54,1,ED77
49,1.497,1.0,1.54,1,ED77
50,2.433,1.0,1.54,1,ED77
51,1.071,1.0,1.54,1,ED77
52,2.119,0.0,1.54,0,ED77
53,1.352,1.0,1.54,1,ED77
54,2.294,0.0,1.54,0,ED77
55,1.126,1.0,1.54,1,ED77
56,2.181,0.0,1.54,0,ED77
57,0.911,1.0,1.54,1,ED77
58,0.989,0.0,1.54,0,ED77
59,1.064,1.0,1.54,1,ED77
60,1.155,1.0,1.54,1,ED77
61,1.282,1.0,1.54,1,ED77
62,1.138,0.0,-1.54,1,ED77
63,0.91,0.0,-1.54,1,ED77
64,1.6,1.0,1.54,1,ED77
65,1.496,1.0,1.54,1,ED77
66,1.76,1.0,1.54,1,ED77
67,2.262,1.0,1.54,1,ED77
68,2.008,1.0,1.54,1,ED77
69,2.592,1.0,1.54,1,ED77
70,1.96,1.0,1.54,1,ED77
71,1.885,1.0,1.54,1,ED77
72,2.489,0.0,-1.54,1,ED77
73,1.626,1.0,1.54,1,ED77
74,1.064,0.0,-1.54,1,ED77
75,0.809,1.0,1.54,1,ED77
76,1.241,1.0,-1.54,0,ED77
77,1.088,0.0,-1.54,1,ED77
78,1.362,1.0,1.54,1,ED77
79,2.352,1.0,1.54,1,ED77
80,2.042,1.0,1.54,1,ED77
81,1.987,1.0,1.54,1,ED77
82,1.888,1.0,-1.54,0,ED77
83,1.622,1.0,1.54,1,ED77
84,2.25,0.0,-1.54,1,ED77
85,1.653,0.0,-1.54,1,ED77
86,1.285,0.0,-1.54,1,ED77
87,2.709,1.0,1.54,1,ED77
88,2.84,1.0,1.54,1,ED77
89,1.474,0.0,-1.54,1,ED77
90,2.073,0.0,1.54,0,ED77
91,1.362,1.0,-1.54,0,ED77
92,2.409,0.0,1.54,0,ED77
93,2.216,0.0,1.54,0,ED77
94,2.866,1.0,1.54,1,ED77
95,1.257,0.0,1.54,0,ED77
96,0.96,0.0,1.54,0,ED77
97,1.716,1.0,1.54,1,ED77
98,1.128,1.0,1.54,1,ED77
99,2.338,0.0,1.54,0,ED77
100,1.953,1.0,1.54,1,ED77
1,3.719,0.0,-0.7587,1,ED77
2,1.242,0.0,-0.7587,1,ED77
3,2.386,0.0,0.7587,0,ED77
4,1.535,0.0,0.7587,0,ED77
5,1.859,0.0,0.7587,0,ED77
6,1.712,0.0,0.7587,0,ED77
7,2.052,0.0,0.7587,0,ED77
8,2.912,1.0,-0.7587,0,ED77
9,1.243,0.0,0.7587,0,ED77
10,1.195,0.0,-0.7587,1,ED77
11,0.846,0.0,-0.7587,1,ED77
12,2.177,1.0,0.7587,1,ED77
13,2.726,1.0,0.7587,1,ED77
14,3.265,0.0,0.7587,0,ED77
15,2.43,1.0,0.7587,1,ED77
16,2.256,0.0,0.7587,0,ED77
17,2.278,1.0,0.7587,1,ED77
18,1.465,0.0,-0.7587,1,ED77
19,2.111,0.0,0.7587,0,ED77
20,2.511,0.0,0.7587,0,ED77
21,1.445,0.0,0.7587,0,ED77
22,1.407,0.0,0.7587,0,ED77
23,2.171,0.0,0.7587,0,ED77
24,1.565,0.0,0.7587,0,ED77
25,2.669,1.0,0.7587,1,ED77
26,1.547,1.0,0.7587,1,ED77
27,2.278,1.0,0.7587,1,ED77
28,1.789,0.0,0.7587,0,ED77
29,2.646,1.0,0.7587,1,ED77
30,1.366,0.0,0.7587,0,ED77
31,1.892,0.0,0.7587,0,ED77
32,1.576,1.0,0.7587,1,ED77
33,1.287,0.0,0.7587,0,ED77
34,1.778,1.0,-0.7587,0,ED77
35,1.332,0.0,-0.7587,1,ED77
36,0.972,1.0,0.7587,1,ED77
37,1.188,0.0,0.7587,0,ED77
38,2.535,1.0,0.7587,1,ED77
39,1.639,0.0,-0.7587,1,ED77
40,1.288,0.0,0.7587,0,ED77
41,2.444,1.0,0.7587,1,ED77
42,1.071,0.0,-0.7587,1,ED77
43,0.99,0.0,-0.7587,1,ED77
44,0.975,0.0,0.7587,0,ED77
45,1.022,0.0,-0.7587,1,ED77
46,2.488,1.0,0.7587,1,ED77
47,1.052,0.0,-0.7587,1,ED77
48,2.914,1.0,0.7587,1,ED77
49,2.752,1.0,0.7587,1,ED77
50,1.435,1.0,0.7587,1,ED77
51,1.432,0.0,-0.7587,1,ED77
52,1.294,0.0,0.7587,0,ED77
53,1.131,1.0,0.7587,1,ED77
54,0.766,0.0,0.7587,0,ED77
55,0.8,0.0,-0.7587,1,ED77
56,0.934,1.0,0.7587,1,ED77
57,1.031,0.0,0.7587,0,ED77
58,1.272,0.0,0.7587,0,ED77
59,1.969,1.0,0.7587,1,ED77
60,1.882,1.0,0.7587,1,ED77
61,1.227,1.0,0.7587,1,ED77
62,2.663,1.0,0.7587,1,ED77
63,1.581,0.0,-0.7587,1,ED77
64,2.488,0.0,0.7587,0,ED77
65,2.477,0.0,0.7587,0,ED77
66,2.893,1.0,0.7587,1,ED77
67,1.703,0.0,0.7587,0,ED77
68,2.695,1.0,0.7587,1,ED77
69,2.481,1.0,0.7587,1,ED77
70,1.787,0.0,0.7587,0,ED77
71,1.245,1.0,0.7587,1,ED77
72,1.848,0.0,0.7587,0,ED77
73,1.287,1.0,0.7587,1,ED77
74,1.184,0.0,0.7587,0,ED77
75,1.513,1.0,0.7587,1,ED77
76,1.075,0.0,0.7587,0,ED77
77,2.16,0.0,0.7587,0,ED77
78,1.444,1.0,0.7587,1,ED77
79,1.143,1.0,0.7587,1,ED77
80,1.265,1.0,0.7587,1,ED77
81,0.923,1.0,0.7587,1,ED77
82,1.33,1.0,0.7587,1,ED77
83,1.161,1.0,0.7587,1,ED77
84,1.264,1.0,0.7587,1,ED77
85,1.771,1.0,0.7587,1,ED77
86,2.944,1.0,0.7587,1,ED77
87,2.322,0.0,0.7587,0,ED77
88,1.09,0.0,0.7587,0,ED77
89,1.475,1.0,0.7587,1,ED77
90,2.129,0.0,0.7587,0,ED77
91,1.215,1.0,0.7587,1,ED77
92,0.823,0.0,-0.7587,1,ED77
93,2.487,0.0,0.7587,0,ED77
94,2.818,1.0,0.7587,1,ED77
95,2.12,0.0,0.7587,0,ED77
96,1.598,0.0,-0.7587,1,ED77
97,1.034,0.0,-0.7587,1,ED77
98,1.224,0.0,-0.7587,1,ED77
99,1.215,0.0,0.7587,0,ED77
100,1.54,0.0,0.7587,0,ED77
1,1.957,1.0,0.7587,1,ED77
2,2.067,0.0,0.7587,0,ED77
3,1.195,0.0,-0.7587,1,ED77
4,1.082,0.0,-0.7587,1,ED77
5,1.471,0.0,-0.7587,1,ED77
6,1.203,0.0,0.7587,0,ED77
7,2.57,0.0,0.7587,0,ED77
8,2.872,0.0,0.7587,0,ED77
9,2.613,0.0,0.7587,0,ED77
10,2.021,0.0,-0.7587,1,ED77
11,2.216,0.0,-0.7587,1,ED77
12,2.681,0.0,0.7587,0,ED77
13,1.431,0.0,-0.7587,1,ED77
14,2.485,0.0,0.7587,0,ED77
15,1.121,0.0,-0.7587,1,ED77
16,1.63,0.0,0.7587,0,ED77
17,1.416,0.0,-0.7587,1,ED77
18,1.372,0.0,0.7587,0,ED77
19,2.869,1.0,0.7587,1,ED77
20,2.5,0.0,-0.7587,1,ED77
21,1.224,0.0,-0.7587,1,ED77
22,2.935,1.0,0.7587,1,ED77
23,2.517,1.0,-0.7587,0,ED77
24,3.02,0.0,-0.7587,1,ED77
25,1.17,1.0,0.7587,1,ED77
26,1.152,0.0,-0.7587,1,ED77
27,2.243,0.0,0.7587,0,ED77
28,2.669,0.0,0.7587,0,ED77
29,1.087,0.0,-0.7587,1,ED77
30,2.672,0.0,0.7587,0,ED77
31,1.736,0.0,-0.7587,1,ED77
32,2.786,0.0,0.7587,0,ED77
33,2.918,0.0,0.7587,0,ED77
34,2.357,0.0,0.7587,0,ED77
35,1.735,0.0,-0.7587,1,ED77
36,1.628,0.0,-0.7587,1,ED77
37,1.529,0.0,-0.7587,1,ED77
38,2.257,1.0,0.7587,1,ED77
39,2.582,0.0,0.7587,0,ED77
40,1.436,0.0,-0.7587,1,ED77
41,1.887,0.0,0.7587,0,ED77
42,1.367,0.0,-0.7587,1,ED77
43,1.041,0.0,-0.7587,1,ED77
44,1.715,0.0,0.7587,0,ED77
45,2.183,1.0,0.7587,1,ED77
46,1.276,0.0,-0.7587,1,ED77
47,2.084,0.0,-0.7587,1,ED77
48,2.144,1.0,0.7587,1,ED77
49,1.016,0.0,-0.7587,1,ED77
50,1.433,1.0,0.7587,1,ED77
51,1.798,1.0,0.7587,1,ED77
52,1.186,1.0,0.7587,1,ED77
53,1.355,1.0,-0.7587,0,ED77
54,1.13,1.0,0.7587,1,ED77
55,1.682,1.0,0.7587,1,ED77
56,2.108,0.0,-0.7587,1,ED77
57,1.154,0.0,-0.7587,1,ED77
58,1.653,0.0,-0.7587,1,ED77
59,1.714,0.0,-0.7587,1,ED77
60,1.235,0.0,-0.7587,1,ED77
61,2.383,0.0,0.7587,0,ED77
62,2.967,0.0,0.7587,0,ED77
63,2.464,0.0,0.7587,0,ED77
64,1.472,0.0,-0.7587,1,ED77
65,1.28,0.0,-0.7587,1,ED77
66,1.796,0.0,-0.7587,1,ED77
67,1.377,0.0,-0.7587,1,ED77
68,1.764,0.0,-0.7587,1,ED77
69,1.494,0.0,-0.7587,1,ED77
70,2.919,0.0,0.7587,0,ED77
71,1.318,0.0,-0.7587,1,ED77
72,1.349,0.0,-0.7587,1,ED77
73,1.997,0.0,-0.7587,1,ED77
74,1.067,0.0,-0.7587,1,ED77
75,1.257,0.0,0.7587,0,ED77
76,1.148,0.0,-0.7587,1,ED77
77,1.158,0.0,0.7587,0,ED77
78,1.534,0.0,0.7587,0,ED77
79,1.479,0.0,-0.7587,1,ED77
80,2.617,1.0,0.7587,1,ED77
81,2.951,0.0,0.7587,0,ED77
82,1.928,0.0,-0.7587,1,ED77
83,1.123,0.0,-0.7587,1,ED77
84,0.95,0.0,-0.7587,1,ED77
85,0.935,0.0,-0.7587,1,ED77
86,1.032,0.0,0.7587,0,ED77
87,1.573,0.0,0.7587,0,ED77
88,2.477,0.0,0.7587,0,ED77
89,1.541,0.0,0.7587,0,ED77
90,2.522,0.0,0.7587,0,ED77
91,2.891,0.0,0.7587,0,ED77
92,2.533,0.0,0.7587,0,ED77
93,1.682,0.0,-0.7587,1,ED77
94,1.034,0.0,0.7587,0,ED77
95,1.526,0.0,-0.7587,1,ED77
96,1.577,0.0,-0.7587,1,ED77
97,1.682,0.0,0.7587,0,ED77
98,2.691,0.0,0.7587,0,ED77
99,3.041,0.0,0.7587,0,ED77
100,2.447,0.0,-0.7587,1,ED77
1,2.764,0.0,0.7587,0,ED77
2,2.671,1.0,0.7587,1,ED77
3,1.936,0.0,-0.7587,1,ED77
4,2.56,1.0,-0.7587,0,ED77
5,2.043,1.0,0.7587,1,ED77
6,2.175,0.0,-0.7587,1,ED77
7,2.394,0.0,0.7587,0,ED77
8,1.88,1.0,0.7587,1,ED77
9,2.072,0.0,0.7587,0,ED77
10,1.446,0.0,-0.7587,1,ED77
11,2.577,0.0,0.7587,0,ED77
12,2.322,0.0,-0.7587,1,ED77
13,2.635,0.0,0.7587,0,ED77
14,1.063,0.0,-0.7587,1,ED77
15,2.76,0.0,0.7587,0,ED77
16,2.513,0.0,0.7587,0,ED77
17,1.732,1.0,0.7587,1,ED77
18,1.346,0.0,-0.7587,1,ED77
19,1.188,0.0,-0.7587,1,ED77
20,2.053,0.0,0.7587,0,ED77
21,2.483,0.0,0.7587,0,ED77
22,1.848,0.0,-0.7587,1,ED77
23,1.814,0.0,-0.7587,1,ED77
24,1.877,0.0,-0.7587,1,ED77
25,1.383,0.0,-0.7587,1,ED77
26,2.378,0.0,0.7587,0,ED77
27,1.374,0.0,-0.7587,1,ED77
28,2.346,0.0,0.7587,0,ED77
29,2.625,0.0,0.7587,0,ED77
30,3.148,0.0,0.7587,0,ED77
31,2.104,0.0,-0.7587,1,ED77
32,2.292,1.0,0.7587,1,ED77
33,1.727,0.0,0.7587,0,ED77
34,1.975,0.0,-0.7587,1,ED77
35,2.156,0.0,0.7587,0,ED77
36,3.518,1.0,0.7587,1,ED77
37,1.214,0.0,-0.7587,1,ED77
38,1.348,1.0,0.7587,1,ED77
39,1.169,0.0,-0.7587,1,ED77
40,1.495,1.0,0.7587,1,ED77
41,2.121,0.0,0.7587,0,ED77
42,1.854,1.0,-0.7587,0,ED77
43,1.271,0.0,-0.7587,1,ED77
44,1.733,0.0,0.7587,0,ED77
45,2.312,0.0,0.7587,0,ED77
46,2.181,0.0,0.7587,0,ED77
47,1.751,0.0,-0.7587,1,ED77
48,2.569,1.0,0.7587,1,ED77
49,2.323,1.0,0.7587,1,ED77
50,1.765,0.0,-0.7587,1,ED77
51,2.018,0.0,-0.7587,1,ED77
52,1.518,0.0,-0.7587,1,ED77
53,1.503,0.0,-0.7587,1,ED77
54,2.076,0.0,0.7587,0,ED77
55,1.844,0.0,-0.7587,1,ED77
56,2.695,1.0,0.7587,1,ED77
57,2.759,0.0,-0.7587,1,ED77
58,1.938,0.0,-0.7587,1,ED77
59,2.054,0.0,0.7587,0,ED77
60,1.669,0.0,-0.7587,1,ED77
61,2.268,1.0,0.7587,1,ED77
62,2.352,0.0,-0.7587,1,ED77
63,1.599,0.0,-0.7587,1,ED77
64,2.429,0.0,-0.7587,1,ED77
65,1.562,0.0,-0.7587,1,ED77
66,1.563,0.0,-0.7587,1,ED77
67,3.159,0.0,0.7587,0,ED77
68,1.595,0.0,-0.7587,1,ED77
69,1.197,0.0,-0.7587,1,ED77
70,1.09,0.0,-0.7587,1,ED77
71,3.002,1.0,0.7587,1,ED77
72,2.029,0.0,-0.7587,1,ED77
73,2.657,1.0,0.7587,1,ED77
74,1.825,0.0,-0.7587,1,ED77
75,1.819,1.0,0.7587,1,ED77
76,2.394,0.0,-0.7587,1,ED77
77,2.718,0.0,0.7587,0,ED77
78,1.207,1.0,0.7587,1,ED77
79,1.453,0.0,-0.7587,1,ED77
80,1.715,0.0,-0.7587,1,ED77
81,2.505,0.0,-0.7587,1,ED77
82,1.9,1.0,0.7587,1,ED77
83,1.503,0.0,-0.7587,1,ED77
84,2.165,0.0,0.7587,0,ED77
85,1.832,0.0,-0.7587,1,ED77
86,3.372,0.0,0.7587,0,ED77
87,2.605,0.0,-0.7587,1,ED77
88,3.929,1.0,-0.7587,0,ED77
89,2.584,0.0,0.7587,0,ED77
90,1.068,0.0,-0.7587,1,ED77
91,2.761,0.0,0.7587,0,ED77
92,1.355,0.0,-0.7587,1,ED77
93,2.414,0.0,0.7587,0,ED77
94,1.493,0.0,-0.7587,1,ED77
95,2.914,0.0,0.7587,0,ED77
96,2.559,0.0,-0.7587,1,ED77
97,1.642,1.0,0.7587,1,ED77
98,2.096,0.0,0.7587,0,ED77
99,1.444,1.0,0.7587,1,ED77
100,1.085,1.0,0.7587,1,ED77
1,1.161,1.0,-0.3308,0,RE91
2,1.415,1.0,0.3308,1,RE91
3,2.337,1.0,0.3308,1,RE91
4,2.416,1.0,0.3308,1,RE91
5,2.199,1.0,0.3308,1,RE91
6,2.369,1.0,0.3308,1,RE91
7,2.407,1.0,0.3308,1,RE91
8,3.203,1.0,-0.3308,0,RE91
9,2.337,0.0,-0.3308,1,RE91
10,2.487,1.0,0.3308,1,RE91
11,2.522,1.0,-0.3308,0,RE91
12,2.229,0.0,0.3308,0,RE91
13,2.936,1.0,0.3308,1,RE91
14,2.457,1.0,0.3308,1,RE91
15,2.415,1.0,0.3308,1,RE91
16,2.5,0.0,-0.3308,1,RE91
17,1.917,1.0,0.3308,1,RE91
18,2.211,1.0,0.3308,1,RE91
19,1.576,1.0,0.3308,1,RE91
20,2.33,0.0,0.3308,0,RE91
21,2.256,1.0,-0.3308,0,RE91
22,2.442,1.0,0.3308,1,RE91
23,3.146,1.0,0.3308,1,RE91
24,2.273,1.0,0.3308,1,RE91
25,2.972,1.0,0.3308,1,RE91
26,2.621,1.0,0.3308,1,RE91
27,2.831,1.0,0.3308,1,RE91
28,2.731,0.0,0.3308,0,RE91
29,2.673,1.0,0.3308,1,RE91
30,2.654,1.0,-0.3308,0,RE91
31,2.974,1.0,0.3308,1,RE91
32,2.463,0.0,0.3308,0,RE91
33,2.98,1.0,0.3308,1,RE91
34,3.02,1.0,0.3308,1,RE91
35,2.767,0.0,0.3308,0,RE91
36,2.762,1.0,0.3308,1,RE91
37,3.55,0.0,-0.3308,1,RE91
38,2.943,1.0,0.3308,1,RE91
39,3.283,0.0,0.3308,0,RE91
40,3.065,0.0,0.3308,0,RE91
41,2.665,1.0,-0.3308,0,RE91
42,2.258,1.0,0.3308,1,RE91
43,1.67,1.0,0.3308,1,RE91
44,1.639,1.0,0.3308,1,RE91
45,2.569,1.0,0.3308,1,RE91
46,2.206,1.0,0.3308,1,RE91
47,2.844,1.0,0.3308,1,RE91
48,3.156,0.0,0.3308,0,RE91
49,2.46,1.0,0.3308,1,RE91
50,1.685,1.0,0.3308,1,RE91
51,2.217,1.0,-0.3308,0,RE91
52,1.993,0.0,0.3308,0,RE91
53,1.877,0.0,-0.3308,1,RE91
54,1.571,1.0,0.3308,1,RE91
55,1.328,1.0,0.3308,1,RE91
56,1.54,1.0,0.3308,1,RE91
57,1.426,1.0,0.3308,1,RE91
58,2.011,1.0,-0.3308,0,RE91
59,1.655,1.0,0.3308,1,RE91
60,2.069,1.0,0.3308,1,RE91
61,3.341,1.0,-0.3308,0,RE91
62,2.167,1.0,0.3308,1,RE91
63,2.701,0.0,-0.3308,1,RE91
64,1.578,1.0,0.3308,1,RE91
65,2.171,1.0,0.3308,1,RE91
66,1.556,0.0,0.3308,0,RE91
67,1.977,1.0,0.3308,1,RE91
68,1.948,1.0,-0.3308,0,RE91
69,2.158,1.0,0.3308,1,RE91
70,2.606,0.0,0.3308,0,RE91
71,2.487,0.0,0.3308,0,RE91
72,3.137,1.0,0.3308,1,RE91
73,1.488,0.0,0.3308,0,RE91
74,1.845,1.0,0.3308,1,RE91
75,1.847,1.0,-0.3308,0,RE91
76,1.839,0.0,0.3308,0,RE91
77,1.594,1.0,-0.3308,0,RE91
78,1.408,1.0,0.3308,1,RE91
79,2.052,1.0,0.3308,1,RE91
80,2.543,0.0,0.3308,0,RE91
81,2.411,0.0,-0.3308,1,RE91
82,2.574,1.0,0.3308,1,RE91
83,2.744,1.0,0.3308,1,RE91
84,2.395,1.0,0.3308,1,RE91
85,2.459,0.0,0.3308,0,RE91
86,1.831,1.0,-0.3308,0,RE91
87,2.805,1.0,0.3308,1,RE91
88,3.306,1.0,0.3308,1,RE91
89,3.424,0.0,0.3308,0,RE91
90,1.826,0.0,-0.3308,1,RE91
91,2.107,1.0,0.3308,1,RE91
92,2.25,1.0,0.3308,1,RE91
93,1.855,0.0,0.3308,0,RE91
94,1.72,1.0,0.3308,1,RE91
95,2.501,1.0,0.3308,1,RE91
96,2.078,0.0,0.3308,0,RE91
97,1.594,1.0,0.3308,1,RE91
98,2.508,0.0,0.3308,0,RE91
99,1.785,0.0,0.3308,0,RE91
100,1.755,0.0,0.3308,0,RE91
1,1.91,1.0,-0.3308,0,RE91
2,1.55,1.0,-0.3308,0,RE91
3,1.33,1.0,0.3308,1,RE91
4,1.58,1.0,0.3308,1,RE91
5,1.436,0.0,-0.3308,1,RE91
6,1.463,1.0,0.3308,1,RE91
7,1.404,1.0,0.3308,1,RE91
8,1.255,1.0,0.3308,1,RE91
9,1.067,1.0,0.3308,1,RE91
10,1.162,1.0,0.3308,1,RE91
11,1.387,1.0,0.3308,1,RE91
12,1.222,1.0,0.3308,1,RE91
13,1.501,1.0,0.3308,1,RE91
14,2.271,1.0,-0.3308,0,RE91
15,2.112,0.0,0.3308,0,RE91
16,2.971,0.0,0.3308,0,RE91
17,1.966,1.0,0.3308,1,RE91
18,2.667,1.0,-0.3308,0,RE91
19,2.311,0.0,-0.3308,1,RE91
20,2.789,1.0,0.3308,1,RE91
21,1.816,1.0,0.3308,1,RE91
22,1.466,1.0,0.3308,1,RE91
23,2.01,1.0,0.3308,1,RE91
24,1.966,1.0,0.3308,1,RE91
25,1.984,0.0,0.3308,0,RE91
26,1.715,1.0,0.3308,1,RE91
27,1.302,1.0,-0.3308,0,RE91
28,1.331,1.0,0.3308,1,RE91
29,1.536,1.0,0.3308,1,RE91
30,1.577,1.0,0.3308,1,RE91
31,2.41,0.0,0.3308,0,RE91
32,1.508,1.0,-0.3308,0,RE91
33,1.593,1.0,0.3308,1,RE91
34,1.254,0.0,0.3308,0,RE91
35,1.537,1.0,0.3308,1,RE91
36,1.662,1.0,0.3308,1,RE91
37,2.036,1.0,0.3308,1,RE91
38,2.582,0.0,0.3308,0,RE91
39,2.068,1.0,0.3308,1,RE91
40,1.663,1.0,0.3308,1,RE91
41,1.779,1.0,0.3308,1,RE91
42,2.267,1.0,0.3308,1,RE91
43,1.792,1.0,-0.3308,0,RE91
44,1.799,1.0,0.3308,1,RE91
45,1.796,1.0,0.3308,1,RE91
46,2.09,1.0,0.3308,1,RE91
47,2.298,1.0,0.3308,1,RE91
48,1.95,1.0,0.3308,1,RE91
49,1.645,1.0,0.3308,1,RE91
50,2.133,0.0,0.3308,0,RE91
51,2.985,0.0,0.3308,0,RE91
52,1.908,1.0,0.3308,1,RE91
53,1.795,0.0,0.3308,0,RE91
54,2.079,0.0,0.3308,0,RE91
55,1.705,1.0,0.3308,1,RE91
56,2.012,1.0,0.3308,1,RE91
57,2.263,0.0,-0.3308,1,RE91
58,2.354,1.0,-0.3308,0,RE91
59,2.586,1.0,-0.3308,0,RE91
60,2.731,1.0,0.3308,1,RE91
61,2.068,0.0,0.3308,0,RE91
62,1.242,1.0,0.3308,1,RE91
63,1.027,1.0,-0.3308,0,RE91
64,1.427,1.0,0.3308,1,RE91
65,1.673,1.0,0.3308,1,RE91
66,1.804,1.0,0.3308,1,RE91
67,2.39,0.0,0.3308,0,RE91
68,2.111,1.0,0.3308,1,RE91
69,1.594,1.0,-0.3308,0,RE91
70,1.331,0.0,0.3308,0,RE91
71,1.092,1.0,0.3308,1,RE91
72,1.718,0.0,0.3308,0,RE91
73,1.63,1.0,0.3308,1,RE91
74,1.206,0.0,0.3308,0,RE91
75,0.655,1.0,0.3308,1,RE91
76,1.658,0.0,-0.3308,1,RE91
77,1.351,1.0,0.3308,1,RE91
78,1.421,0.0,0.3308,0,RE91
79,1.315,1.0,0.3308,1,RE91
80,1.587,1.0,-0.3308,0,RE91
81,2.404,1.0,0.3308,1,RE91
82,2.375,1.0,0.3308,1,RE91
83,2.521,1.0,0.3308,1,RE91
84,2.314,1.0,0.3308,1,RE91
85,1.785,1.0,0.3308,1,RE91
86,1.235,1.0,-0.3308,0,RE91
87,1.532,1.0,0.3308,1,RE91
88,3.049,1.0,0.3308,1,RE91
89,2.647,0.0,-0.3308,1,RE91
90,1.817,1.0,0.3308,1,RE91
91,2.132,1.0,0.3308,1,RE91
92,1.887,1.0,0.3308,1,RE91
93,1.426,0.0,0.3308,0,RE91
94,1.158,1.0,0.3308,1,RE91
95,1.58,0.0,0.3308,0,RE91
96,0.683,1.0,-0.3308,0,RE91
97,1.681,1.0,0.3308,1,RE91
98,1.121,1.0,0.3308,1,RE91
99,1.974,1.0,-0.3308,0,RE91
100,2.964,0.0,0.3308,0,RE91
1,2.021,1.0,0.3308,1,RE91
2,2.474,1.0,0.3308,1,RE91
3,2.284,0.0,-0.3308,1,RE91
4,2.197,1.0,-0.3308,0,RE91
5,1.419,1.0,0.3308,1,RE91
6,1.193,1.0,0.3308,1,RE91
7,1.542,0.0,0.3308,0,RE91
8,0.984,1.0,-0.3308,0,RE91
9,1.551,0.0,-0.3308,1,RE91
10,1.061,1.0,0.3308,1,RE91
11,1.179,0.0,0.3308,0,RE91
12,1.626,0.0,0.3308,0,RE91
13,1.728,0.0,-0.3308,1,RE91
14,1.338,1.0,0.3308,1,RE91
15,1.268,1.0,0.3308,1,RE91
16,1.636,1.0,-0.3308,0,RE91
17,1.601,1.0,0.3308,1,RE91
18,1.528,1.0,-0.3308,0,RE91
19,1.192,0.0,0.3308,0,RE91
20,1.112,1.0,0.3308,1,RE91
21,1.167,1.0,0.3308,1,RE91
22,1.731,1.0,0.3308,1,RE91
23,2.042,1.0,0.3308,1,RE91
24,2.369,1.0,0.3308,1,RE91
25,1.813,1.0,0.3308,1,RE91
26,1.479,1.0,0.3308,1,RE91
27,1.347,0.0,0.3308,0,RE91
28,1.255,1.0,0.3308,1,RE91
29,0.959,0.0,-0.3308,1,RE91
30,1.487,1.0,0.3308,1,RE91
31,2.313,0.0,0.3308,0,RE91
32,2.357,0.0,0.3308,0,RE91
33,3.177,0.0,-0.3308,1,RE91
34,2.692,1.0,0.3308,1,RE91
35,1.975,1.0,-0.3308,0,RE91
36,1.875,0.0,-0.3308,1,RE91
37,1.941,1.0,0.3308,1,RE91
38,1.964,1.0,0.3308,1,RE91
39,2.353,1.0,0.3308,1,RE91
40,2.181,0.0,0.3308,0,RE91
41,1.445,1.0,-0.3308,0,RE91
42,1.704,1.0,0.3308,1,RE91
43,2.262,1.0,0.3308,1,RE91
44,1.958,1.0,0.3308,1,RE91
45,1.983,0.0,-0.3308,1,RE91
46,1.471,1.0,0.3308,1,RE91
47,1.768,1.0,0.3308,1,RE91
48,1.928,0.0,0.3308,0,RE91
49,2.428,0.0,0.3308,0,RE91
50,2.198,1.0,0.3308,1,RE91
51,1.871,0.0,0.3308,0,RE91
52,2.207,0.0,0.3308,0,RE91
53,2.434,0.0,0.3308,0,RE91
54,2.361,1.0,0.3308,1,RE91
55,2.06,0.0,0.3308,0,RE91
56,2.361,0.0,0.3308,0,RE91
57,1.434,1.0,0.3308,1,RE91
58,1.753,1.0,-0.3308,0,RE91
59,2.241,1.0,0.3308,1,RE91
60,1.921,1.0,0.3308,1,RE91
61,2.449,0.0,0.3308,0,RE91
62,2.275,1.0,0.3308,1,RE91
63,2.681,1.0,0.3308,1,RE91
64,1.943,1.0,0.3308,1,RE91
65,2.173,0.0,0.3308,0,RE91
66,1.975,1.0,0.3308,1,RE91
67,2.467,1.0,0.3308,1,RE91
68,2.833,0.0,0.3308,0,RE91
69,2.153,1.0,0.3308,1,RE91
70,2.032,1.0,0.3308,1,RE91
71,1.262,0.0,0.3308,0,RE91
72,1.551,1.0,0.3308,1,RE91
73,1.577,1.0,0.3308,1,RE91
74,2.048,1.0,0.3308,1,RE91
75,2.915,1.0,0.3308,1,RE91
76,1.978,1.0,0.3308,1,RE91
